opportunity_id,account_id,sales_rep_id,stage_id,lead_source_id,industry_id,region_id,opportunity_value_usd,weighted_pipeline_value,created_date,stage_entry_date,stage_exit_date,closed_date,is_won,is_lost,loss_reason,days_in_stage,days_to_close,sales_cycle_days,forecast_amount_usd,forecast_stage,forecast_close_date,is_forecast_accurate,forecast_accuracy_variance_pct,proposal_template_version
2974,124,2,5,3,1,1,43696,108918,2023-09-22,2023-09-22,2023-09-29,2023-10-13,1,0,No Decision,10,105,83,103329,Negotiation,2024-02-02,1,0,new
2975,83,5,5,2,1,1,216819,80129,2023-01-13,2023-01-13,2023-02-01,2023-04-11,0,1,Competitor,84,55,85,114037,Negotiation,2023-03-07,1,0,new
2976,219,6,5,4,1,1,51333,179531,2024-02-29,2024-02-29,2024-04-07,2024-06-19,0,1,Budget,115,32,66,205753,Negotiation,2024-07-17,0,0,new
2977,313,7,6,1,1,1,46343,248400,2023-07-10,2023-07-10,2023-07-17,2023-09-05,0,1,Budget,46,76,95,210025,Negotiation,2023-10-10,0,1,new
2978,32,5,5,1,1,1,198617,216057,2024-02-12,2024-02-12,2024-02-24,2024-05-26,0,1,Competitor,20,84,41,17388,Negotiation,2024-03-08,1,0,new
2979,191,9,6,1,1,1,22335,39543,2024-03-09,2024-03-09,2024-05-18,2024-05-27,0,1,Timing,9,43,80,30713,Negotiation,2024-05-29,0,0,new
2980,116,9,7,2,1,1,220208,194882,2023-09-06,2023-09-06,2023-11-26,2024-01-09,0,0,Timing,32,112,65,92576,Negotiation,2023-10-29,0,1,new
2981,232,9,5,2,1,1,187541,45653,2024-02-10,2024-02-10,2024-03-17,2024-05-27,0,0,No Decision,32,82,82,76546,Negotiation,2024-05-29,1,1,new
2982,32,3,5,1,1,1,86436,33460,2024-06-25,2024-06-25,2024-09-15,2024-10-09,0,1,Timing,77,32,92,95193,Negotiation,2024-09-27,0,1,new
2983,271,11,5,1,1,1,113803,201541,2024-07-08,2024-07-08,2024-08-03,2024-09-20,1,0,Timing,120,40,20,76134,Negotiation,2024-09-21,0,0,new
2984,58,3,3,1,1,1,26098,22250,2023-07-05,2023-07-05,2023-09-13,2023-11-17,1,0,Timing,84,115,103,32893,Negotiation,2023-11-08,1,0,new
2985,313,8,6,4,1,1,25773,49944,2023-11-18,2023-11-18,2024-02-08,2024-02-26,0,1,Budget,10,19,105,221186,Negotiation,2024-03-05,1,0,new
2986,181,10,6,3,1,1,233814,18273,2024-04-13,2024-04-13,2024-05-17,2024-08-28,0,1,Budget,41,118,89,100894,Negotiation,2024-07-18,0,1,new
2987,82,1,6,3,1,1,76756,128513,2023-05-23,2023-05-23,2023-06-16,2023-08-27,0,0,Competitor,111,58,105,26530,Negotiation,2023-06-14,1,1,new
2988,282,12,3,2,1,1,68985,98615,2023-07-18,2023-07-18,2023-08-24,2023-10-23,0,0,Budget,41,19,57,64961,Negotiation,2023-09-26,0,1,new
2989,157,8,3,2,1,1,216218,46305,2023-08-09,2023-08-09,2023-10-22,2023-12-27,1,0,No Decision,77,13,51,88962,Negotiation,2023-12-15,1,1,new
2990,300,11,2,4,1,1,117172,94747,2024-05-05,2024-05-05,2024-06-22,2024-07-21,0,0,Timing,53,65,30,83140,Negotiation,2024-09-17,0,1,new
2991,17,4,6,3,1,1,231654,56215,2023-07-03,2023-07-03,2023-07-20,2023-09-29,0,0,Budget,43,71,116,101570,Negotiation,2023-08-26,1,1,new
2992,185,7,6,3,1,1,90928,58946,2024-05-09,2024-05-09,2024-06-14,2024-08-08,1,0,No Decision,36,32,25,239500,Negotiation,2024-07-28,1,1,new
2993,87,4,6,2,1,1,30488,38236,2023-11-17,2023-11-17,2024-02-08,2024-02-07,0,1,Competitor,118,69,58,46796,Negotiation,2024-02-16,1,1,new
2994,240,6,6,1,1,1,20151,115733,2023-12-24,2023-12-24,2024-02-21,2024-04-09,0,0,Budget,15,62,62,23911,Negotiation,2024-04-24,0,1,new
2995,264,3,2,4,1,1,99202,177271,2024-01-28,2024-01-28,2024-04-07,2024-02-21,1,0,Timing,60,26,79,26954,Negotiation,2024-02-28,1,1,new
2996,191,12,4,3,1,1,195067,232976,2023-01-14,2023-01-14,2023-03-06,2023-04-06,1,0,Competitor,103,69,73,237327,Negotiation,2023-05-08,0,1,new
2997,272,3,5,1,1,1,56276,91358,2024-01-18,2024-01-18,2024-02-05,2024-06-05,0,1,Competitor,40,8,33,205043,Negotiation,2024-06-06,1,1,new
2998,218,6,5,4,1,1,167773,173827,2023-05-09,2023-05-09,2023-07-09,2023-07-09,1,0,Budget,81,109,96,171039,Negotiation,2023-06-09,1,0,new
2999,253,7,4,2,1,1,21279,162693,2023-01-23,2023-01-23,2023-03-08,2023-05-04,1,0,No Decision,66,119,39,109442,Negotiation,2023-04-05,1,1,new
3000,219,5,7,4,1,1,82804,161154,2023-12-14,2023-12-14,2024-02-21,2024-03-14,0,0,Budget,29,75,40,16473,Negotiation,2024-02-21,1,1,new
3001,76,7,2,1,1,1,82227,54387,2024-05-14,2024-05-14,2024-05-29,2024-08-23,1,0,Timing,11,115,54,235624,Negotiation,2024-06-14,1,0,new
3002,256,2,1,1,1,1,169323,37277,2024-01-09,2024-01-09,2024-04-01,2024-04-18,0,0,Competitor,15,50,9,92025,Negotiation,2024-03-15,1,0,new
3003,125,7,5,2,1,1,32785,73577,2024-02-09,2024-02-09,2024-04-26,2024-06-05,1,0,Competitor,19,100,84,213821,Negotiation,2024-04-18,0,0,new
3004,311,12,5,3,1,1,26690,18518,2024-04-20,2024-04-20,2024-07-09,2024-08-18,1,0,Timing,45,41,20,97522,Negotiation,2024-08-28,1,1,new
3005,235,6,5,2,1,1,15222,19297,2024-11-02,2024-11-02,2024-11-08,2024-12-21,0,1,Timing,36,91,103,149797,Negotiation,2024-11-27,0,1,new
3006,93,7,5,3,1,1,127718,84572,2024-08-01,2024-08-01,2024-10-04,2024-11-01,0,0,Budget,39,64,60,40738,Negotiation,2024-11-11,0,0,new
3007,297,8,5,4,1,1,199290,171292,2024-10-18,2024-10-18,2024-12-31,2025-01-28,0,1,Timing,53,13,56,51086,Negotiation,2024-12-05,1,1,new
3008,83,6,5,1,1,1,232779,53817,2023-03-17,2023-03-17,2023-04-16,2023-05-03,1,0,No Decision,62,94,14,55265,Negotiation,2023-07-15,1,1,new
3009,140,1,2,2,1,1,124871,170033,2024-04-24,2024-04-24,2024-06-04,2024-06-15,1,0,Timing,22,101,7,178554,Negotiation,2024-09-05,1,0,new
3010,8,5,2,1,1,1,92144,21742,2024-10-16,2024-10-16,2024-12-30,2024-11-19,1,0,Competitor,61,48,77,45400,Negotiation,2025-02-12,1,1,new
3011,44,9,6,4,1,1,34884,164772,2024-09-09,2024-09-09,2024-10-29,2024-10-04,0,0,Competitor,83,83,95,158872,Negotiation,2024-11-04,0,1,new
3012,22,10,7,1,1,1,230605,142557,2023-10-15,2023-10-15,2024-01-04,2023-12-18,1,0,Timing,55,82,74,103380,Negotiation,2024-01-13,1,1,new
3013,140,8,5,4,1,1,123442,154701,2024-10-23,2024-10-23,2024-11-19,2024-11-15,1,0,Competitor,94,77,118,126181,Negotiation,2025-02-18,0,1,new
3014,304,7,4,2,1,1,58123,81516,2023-05-24,2023-05-24,2023-07-29,2023-08-17,1,0,Budget,52,51,76,38712,Negotiation,2023-09-18,1,1,new
3015,27,5,3,2,1,1,152794,16401,2024-11-04,2024-11-04,2024-11-26,2024-11-30,0,1,Budget,65,31,93,45615,Negotiation,2025-01-21,1,1,new
3016,303,4,5,4,1,1,236930,176612,2023-08-17,2023-08-17,2023-10-28,2023-12-14,0,1,Competitor,106,25,21,139857,Negotiation,2023-09-19,1,1,new
3017,241,12,4,2,1,1,100972,126716,2023-12-17,2023-12-17,2024-02-07,2024-02-21,0,1,Timing,52,119,101,36416,Negotiation,2024-04-09,1,1,new
3018,28,1,5,4,1,1,70783,165537,2023-10-13,2023-10-13,2023-11-27,2024-01-22,1,0,Competitor,94,75,101,65326,Negotiation,2024-01-05,1,1,new
3019,219,10,6,2,1,1,104569,118075,2023-04-03,2023-04-03,2023-06-24,2023-05-28,0,1,Competitor,115,37,9,38105,Negotiation,2023-05-17,0,0,new
3020,78,3,6,1,1,1,96593,182627,2024-09-13,2024-09-13,2024-12-07,2025-01-26,0,0,Competitor,45,27,98,224088,Negotiation,2024-11-25,0,0,new
3021,184,10,5,3,1,1,225583,248771,2023-11-27,2023-11-27,2023-12-08,2024-03-06,1,0,No Decision,84,16,61,49862,Negotiation,2023-12-23,1,1,new
3022,122,1,5,2,1,1,186130,72419,2023-12-10,2023-12-10,2024-01-22,2024-03-06,0,0,No Decision,93,106,29,39024,Negotiation,2023-12-30,1,1,new
3023,308,8,5,1,1,1,235018,27841,2024-03-12,2024-03-12,2024-04-13,2024-04-28,0,1,Budget,89,80,83,229201,Negotiation,2024-07-05,0,0,new
3024,198,2,2,2,1,1,135869,35443,2024-03-10,2024-03-10,2024-04-26,2024-04-07,1,0,Timing,11,58,93,161466,Negotiation,2024-06-25,1,1,new
3025,111,3,1,1,1,1,106144,235982,2023-08-08,2023-08-08,2023-10-10,2023-10-25,0,1,No Decision,88,55,47,209397,Negotiation,2023-10-31,0,1,new
3026,222,3,7,3,1,1,46400,244830,2024-01-08,2024-01-08,2024-04-04,2024-05-07,0,1,No Decision,34,109,117,29192,Negotiation,2024-02-20,1,1,new
3027,160,11,7,4,1,1,114310,170993,2023-09-09,2023-09-09,2023-10-28,2023-11-02,0,0,Competitor,110,99,5,192652,Negotiation,2023-12-27,1,0,new
3028,105,10,5,4,1,1,199745,166314,2024-05-21,2024-05-21,2024-07-26,2024-09-26,0,0,Timing,31,49,71,74710,Negotiation,2024-07-21,1,1,new
3029,31,4,3,2,1,1,47912,184199,2024-03-22,2024-03-22,2024-06-12,2024-06-24,0,1,Timing,20,88,72,225534,Negotiation,2024-07-07,1,1,new
3030,179,7,2,4,1,1,33721,232396,2024-03-31,2024-03-31,2024-05-09,2024-08-13,0,0,Budget,66,24,79,49350,Negotiation,2024-06-14,0,1,new
3031,208,12,4,3,1,1,99731,54975,2023-01-09,2023-01-09,2023-03-11,2023-05-22,0,1,No Decision,100,111,45,73164,Negotiation,2023-03-13,1,1,new
3032,112,8,7,1,1,1,193079,18221,2024-11-13,2024-11-13,2025-02-04,2024-12-03,0,0,No Decision,90,58,79,143111,Negotiation,2025-02-05,1,0,new
3033,286,8,5,3,1,1,16085,29568,2023-10-08,2023-10-08,2023-11-08,2024-02-07,1,0,No Decision,63,81,7,232683,Negotiation,2024-01-29,0,1,new
3034,315,9,5,1,1,1,175500,28548,2024-05-22,2024-05-22,2024-07-15,2024-06-30,0,0,No Decision,42,66,10,38864,Negotiation,2024-07-21,0,0,new
3035,99,3,5,2,1,1,128826,246427,2024-09-05,2024-09-05,2024-11-10,2024-10-07,0,0,Timing,91,31,16,68442,Negotiation,2024-11-11,1,0,new
3036,2,9,6,1,1,1,209841,193966,2023-05-03,2023-05-03,2023-05-30,2023-09-13,0,1,Timing,112,119,62,75513,Negotiation,2023-05-29,1,0,new
3037,181,11,7,4,1,1,233118,137978,2024-08-19,2024-08-19,2024-09-06,2024-12-05,1,0,Competitor,12,85,79,16348,Negotiation,2024-09-15,1,1,new
3038,166,5,6,3,1,1,33662,66968,2023-05-04,2023-05-04,2023-07-30,2023-08-21,1,0,Timing,35,118,43,131094,Negotiation,2023-05-25,1,1,new
3039,173,9,4,4,1,1,17401,105404,2023-05-11,2023-05-11,2023-08-08,2023-07-01,0,1,Timing,65,13,111,124014,Negotiation,2023-08-14,0,0,new
3040,102,4,5,1,1,1,87355,182606,2023-07-11,2023-07-11,2023-07-27,2023-11-25,1,0,Competitor,23,91,35,46519,Negotiation,2023-11-11,0,0,new
3041,35,6,5,2,1,1,196741,232476,2023-01-23,2023-01-23,2023-04-15,2023-04-19,0,1,Timing,6,42,33,33888,Negotiation,2023-05-16,1,1,new
3042,93,5,3,3,1,1,86042,150951,2024-08-25,2024-08-25,2024-09-04,2024-11-13,0,1,Competitor,58,99,103,207090,Negotiation,2024-10-16,1,0,new
3043,52,6,6,3,1,1,40538,246587,2024-07-05,2024-07-05,2024-09-23,2024-07-28,0,1,Timing,22,45,76,61513,Negotiation,2024-07-28,1,1,new
3044,124,11,5,1,1,1,214882,100851,2024-09-08,2024-09-08,2024-11-17,2025-01-10,1,0,No Decision,82,42,68,15829,Negotiation,2024-11-01,1,1,new
3045,234,8,5,4,1,1,135273,135034,2023-08-08,2023-08-08,2023-08-18,2023-10-11,1,0,Timing,93,59,74,102543,Negotiation,2023-12-18,1,1,new
3046,73,4,5,1,1,1,247779,241742,2023-06-12,2023-06-12,2023-07-14,2023-07-22,0,1,Budget,85,27,21,182763,Negotiation,2023-08-04,1,1,new
3047,143,2,5,4,1,1,168859,22013,2024-04-23,2024-04-23,2024-06-18,2024-06-22,1,0,Competitor,26,78,71,161468,Negotiation,2024-07-06,0,1,new
3048,204,2,6,2,1,1,180837,66177,2024-03-07,2024-03-07,2024-04-14,2024-05-17,0,0,Timing,65,43,17,98293,Negotiation,2024-07-20,1,1,new
3049,150,1,5,3,1,1,190686,36487,2023-03-15,2023-03-15,2023-05-21,2023-08-02,0,0,Timing,12,73,94,46511,Negotiation,2023-06-11,1,1,new
3050,88,8,2,2,1,1,64389,88944,2024-03-07,2024-03-07,2024-03-22,2024-05-10,0,1,Budget,56,47,14,102895,Negotiation,2024-06-09,0,1,new
3051,17,9,5,1,1,1,29312,55403,2023-07-13,2023-07-13,2023-08-28,2023-09-09,0,1,Budget,22,73,64,21060,Negotiation,2023-11-17,0,1,new
3052,239,5,4,3,1,1,130504,244192,2023-10-23,2023-10-23,2023-11-14,2024-01-05,1,0,Competitor,15,43,81,97387,Negotiation,2023-11-26,1,0,new
3053,193,11,6,4,1,1,198518,157030,2024-02-11,2024-02-11,2024-03-03,2024-05-24,0,0,Budget,31,33,31,178986,Negotiation,2024-03-18,1,1,new
3054,299,5,4,3,1,1,223346,32526,2023-03-16,2023-03-16,2023-05-04,2023-07-29,1,0,Competitor,27,83,11,59640,Negotiation,2023-07-27,1,1,new
3055,304,5,5,2,1,1,103652,216215,2023-03-19,2023-03-19,2023-05-24,2023-04-29,1,0,No Decision,53,13,77,117237,Negotiation,2023-07-28,1,1,new
3056,278,4,7,2,1,1,159303,35652,2024-03-17,2024-03-17,2024-06-02,2024-06-22,0,1,Budget,12,53,47,206780,Negotiation,2024-07-15,1,1,new
3057,19,6,2,1,1,1,238154,231182,2024-09-28,2024-09-28,2024-10-15,2024-11-21,0,1,Timing,29,53,100,172355,Negotiation,2024-10-30,0,1,new
3058,55,2,6,3,1,1,41745,32299,2023-01-11,2023-01-11,2023-04-06,2023-03-22,1,0,No Decision,41,41,55,26374,Negotiation,2023-02-21,1,0,new
3059,261,3,4,4,1,1,66527,197837,2023-10-30,2023-10-30,2023-11-04,2024-02-19,0,1,No Decision,30,41,103,41569,Negotiation,2024-03-04,0,1,new
3060,56,2,6,1,1,1,87065,115424,2023-05-03,2023-05-03,2023-06-17,2023-09-17,0,1,Timing,12,73,91,126021,Negotiation,2023-05-31,0,1,new
3061,187,6,5,2,1,1,89247,40001,2023-04-13,2023-04-13,2023-05-14,2023-05-06,0,0,No Decision,15,34,97,111476,Negotiation,2023-07-11,0,1,new
3062,126,2,6,2,1,1,63955,18344,2023-01-25,2023-01-25,2023-02-03,2023-05-27,0,0,Timing,60,76,68,19737,Negotiation,2023-03-13,1,1,new
3063,267,12,5,2,1,1,122007,120570,2023-12-27,2023-12-27,2024-01-12,2024-03-09,0,0,Competitor,18,65,85,233286,Negotiation,2024-02-22,1,0,new
3064,137,4,2,1,1,1,154244,239813,2024-09-05,2024-09-05,2024-10-26,2024-10-18,1,0,Competitor,93,34,47,61467,Negotiation,2024-10-28,1,1,new
3065,39,12,1,1,1,1,32958,143045,2023-02-18,2023-02-18,2023-05-05,2023-04-15,1,0,Budget,112,7,77,244408,Negotiation,2023-04-22,1,1,new
3066,320,4,7,3,1,1,43977,148475,2023-10-19,2023-10-19,2023-11-22,2024-02-13,1,0,Timing,93,99,110,18513,Negotiation,2023-12-03,0,0,new
3067,248,12,7,4,1,1,241186,46156,2024-05-30,2024-05-30,2024-07-13,2024-09-19,1,0,Competitor,107,18,33,94224,Negotiation,2024-08-07,1,1,new
3068,75,10,7,1,1,1,88334,41566,2024-03-08,2024-03-08,2024-05-30,2024-06-11,0,0,Budget,21,90,15,43058,Negotiation,2024-05-25,0,1,new
3069,284,12,6,1,1,1,184520,25400,2023-06-04,2023-06-04,2023-08-06,2023-08-14,0,0,No Decision,58,14,23,34230,Negotiation,2023-09-05,1,1,new
3070,113,10,5,2,1,1,87944,92405,2024-11-18,2024-11-18,2025-02-05,2025-02-28,1,0,No Decision,75,54,38,53622,Negotiation,2024-12-15,1,1,new
3071,6,8,1,3,1,1,86943,41970,2024-12-27,2024-12-27,2025-02-13,2025-05-09,1,0,No Decision,17,68,39,27262,Negotiation,2025-03-14,1,0,new
3072,232,5,3,4,1,1,124692,36936,2023-11-06,2023-11-06,2023-12-19,2024-03-08,0,0,Competitor,48,45,79,137741,Negotiation,2024-02-21,1,1,new
3073,232,2,6,2,1,1,40773,155786,2023-11-25,2023-11-25,2023-12-04,2024-03-31,0,0,Competitor,96,48,74,102599,Negotiation,2024-04-07,1,0,new
3074,310,1,4,3,1,1,29444,206654,2024-05-25,2024-05-25,2024-08-21,2024-07-23,0,1,Timing,17,11,106,239430,Negotiation,2024-07-19,1,1,new
3075,3,9,3,1,1,1,118239,99527,2024-03-22,2024-03-22,2024-06-13,2024-06-23,0,0,No Decision,33,98,79,186203,Negotiation,2024-04-14,0,0,new
3076,255,9,6,1,1,1,176188,99981,2023-04-02,2023-04-02,2023-05-03,2023-07-19,1,0,Budget,49,109,89,181391,Negotiation,2023-05-22,1,1,new
3077,169,4,5,2,1,1,112519,194031,2023-07-10,2023-07-10,2023-10-08,2023-09-06,0,1,No Decision,76,104,52,31786,Negotiation,2023-08-08,1,1,new
3078,320,12,3,3,1,1,244573,82652,2024-04-11,2024-04-11,2024-06-18,2024-07-25,0,0,Budget,37,25,63,16726,Negotiation,2024-07-05,1,0,new
3079,65,1,2,3,1,1,129662,105761,2023-05-13,2023-05-13,2023-07-13,2023-07-22,0,1,Timing,80,42,71,163622,Negotiation,2023-06-03,0,1,new
3080,68,2,6,3,1,1,34060,163338,2023-08-27,2023-08-27,2023-09-19,2023-12-04,1,0,Budget,43,86,32,37872,Negotiation,2023-11-05,0,1,new
3081,104,3,6,4,1,1,108302,213701,2023-06-09,2023-06-09,2023-08-13,2023-09-04,0,1,No Decision,35,33,99,174005,Negotiation,2023-09-17,0,1,new
3082,65,2,7,4,1,1,225119,23699,2023-09-04,2023-09-04,2023-10-03,2024-01-13,0,1,Timing,12,115,117,27218,Negotiation,2023-11-11,1,0,new
3083,51,7,5,2,1,1,247937,92297,2024-09-04,2024-09-04,2024-09-21,2024-11-12,0,0,No Decision,112,48,63,27855,Negotiation,2024-10-08,1,0,new
3084,68,5,3,1,1,1,215488,215151,2024-07-21,2024-07-21,2024-09-28,2024-10-18,0,0,Competitor,32,8,11,239945,Negotiation,2024-09-01,1,1,new
3085,295,2,5,2,1,1,16607,29850,2024-01-11,2024-01-11,2024-03-26,2024-02-04,0,1,No Decision,31,21,88,64189,Negotiation,2024-05-10,0,1,new
3086,144,1,3,3,1,1,44590,21049,2024-11-07,2024-11-07,2024-12-20,2024-12-16,0,1,Competitor,117,31,39,237783,Negotiation,2024-12-11,1,1,new
3087,94,6,6,4,1,1,56981,18665,2024-05-03,2024-05-03,2024-06-14,2024-06-12,1,0,Timing,9,50,56,198385,Negotiation,2024-05-29,1,1,new
3088,227,6,3,1,1,1,81187,93497,2024-10-19,2024-10-19,2025-01-09,2025-02-12,1,0,No Decision,64,62,113,18070,Negotiation,2024-12-22,0,1,new
3089,306,10,5,4,1,1,80554,146528,2024-02-12,2024-02-12,2024-04-22,2024-04-15,1,0,Timing,13,26,24,238639,Negotiation,2024-04-13,1,0,new
3090,46,6,5,2,1,1,19610,22268,2023-01-19,2023-01-19,2023-03-31,2023-06-03,0,1,Budget,58,45,120,198132,Negotiation,2023-03-19,1,1,new
3091,291,6,2,4,1,1,23322,43329,2024-01-09,2024-01-09,2024-03-03,2024-02-03,0,0,Timing,37,50,84,147508,Negotiation,2024-02-03,1,1,new
3092,285,10,5,2,1,1,155773,18717,2024-07-24,2024-07-24,2024-08-31,2024-12-07,0,1,Timing,78,63,21,130175,Negotiation,2024-11-08,0,1,new
3093,183,9,5,3,1,1,69717,39553,2024-08-08,2024-08-08,2024-10-12,2024-11-10,1,0,Budget,38,46,107,45503,Negotiation,2024-09-14,1,0,new
3094,142,7,6,4,1,1,65410,48352,2023-04-29,2023-04-29,2023-05-23,2023-07-20,1,0,No Decision,116,28,96,20439,Negotiation,2023-06-09,1,1,new
3095,176,3,5,3,1,1,112483,21926,2023-08-16,2023-08-16,2023-10-26,2023-11-16,1,0,Competitor,38,103,31,44781,Negotiation,2023-09-07,0,1,new
3096,158,11,5,2,1,1,228788,28681,2024-02-24,2024-02-24,2024-04-10,2024-03-25,0,0,Competitor,99,21,33,242809,Negotiation,2024-04-22,1,1,new
3097,13,1,4,3,1,1,86915,29507,2024-01-18,2024-01-18,2024-04-08,2024-05-28,0,0,Timing,88,27,50,144416,Negotiation,2024-05-21,1,0,new
3098,160,6,5,1,1,1,42018,56063,2023-10-11,2023-10-11,2023-12-27,2023-11-30,0,0,Competitor,100,93,40,233370,Negotiation,2023-11-19,0,1,new
3099,206,2,1,1,1,1,240175,129490,2024-12-22,2024-12-22,2025-02-28,2025-02-09,1,0,Budget,49,89,71,33481,Negotiation,2025-03-19,0,0,new
3100,74,3,1,3,1,1,26821,44449,2024-05-29,2024-05-29,2024-08-02,2024-09-23,0,1,No Decision,110,16,103,48785,Negotiation,2024-09-25,1,1,new
3101,222,5,5,3,1,1,42918,191891,2024-03-20,2024-03-20,2024-06-12,2024-05-21,0,1,Budget,13,67,101,185428,Negotiation,2024-07-23,1,1,new
3102,298,5,2,4,1,1,230167,38912,2024-08-09,2024-08-09,2024-10-10,2024-12-05,0,1,Competitor,113,102,79,65291,Negotiation,2024-10-16,1,0,new
3103,203,8,4,3,1,1,33415,34127,2024-05-29,2024-05-29,2024-08-16,2024-07-23,0,1,Competitor,7,54,76,19282,Negotiation,2024-07-29,1,1,new
3104,42,5,6,2,1,1,248984,28210,2023-03-14,2023-03-14,2023-04-23,2023-07-09,0,1,Timing,79,89,81,43642,Negotiation,2023-05-02,0,1,new
3105,41,2,3,4,1,1,235107,63331,2024-11-07,2024-11-07,2025-01-12,2025-03-03,0,0,Budget,18,49,69,45250,Negotiation,2025-02-02,1,0,new
3106,80,2,5,3,1,1,113051,133286,2024-02-03,2024-02-03,2024-04-02,2024-04-27,0,0,Competitor,17,47,5,223219,Negotiation,2024-04-08,0,0,new
3107,256,9,1,2,1,1,48828,82623,2023-01-12,2023-01-12,2023-02-19,2023-02-26,0,0,Budget,48,89,101,225075,Negotiation,2023-03-11,0,0,new
3108,270,11,2,1,1,1,131533,30476,2023-06-13,2023-06-13,2023-08-08,2023-07-13,1,0,Budget,110,30,76,25415,Negotiation,2023-08-21,1,1,new
3109,162,4,5,3,1,1,178496,93134,2023-04-16,2023-04-16,2023-05-05,2023-08-27,0,0,Competitor,114,20,62,92257,Negotiation,2023-05-15,1,1,new
3110,127,9,3,3,1,1,178681,151555,2024-12-18,2024-12-18,2025-01-01,2025-04-11,0,1,Budget,27,101,44,202112,Negotiation,2025-05-01,0,1,new
3111,127,11,5,4,1,1,244203,84595,2023-01-01,2023-01-01,2023-03-31,2023-03-19,1,0,Competitor,88,45,72,19581,Negotiation,2023-03-17,1,1,new
3112,59,2,1,2,1,1,114019,49586,2024-01-23,2024-01-23,2024-03-07,2024-05-14,0,0,No Decision,24,23,18,121342,Negotiation,2024-06-06,1,1,new
3113,299,3,6,1,1,1,101705,181161,2023-01-03,2023-01-03,2023-01-11,2023-01-27,1,0,Timing,116,26,21,170334,Negotiation,2023-05-06,0,1,new
3114,206,6,5,2,1,1,47671,40996,2023-02-11,2023-02-11,2023-05-08,2023-06-13,0,1,Timing,19,118,100,90342,Negotiation,2023-06-10,1,1,new
3115,41,4,6,1,1,1,33168,49236,2024-03-19,2024-03-19,2024-05-30,2024-05-28,1,0,No Decision,43,26,101,31504,Negotiation,2024-07-16,1,0,new
3116,190,8,5,4,1,1,72695,223865,2023-04-14,2023-04-14,2023-07-08,2023-06-29,0,1,Budget,16,104,109,189757,Negotiation,2023-06-22,0,1,new
3117,204,2,5,4,1,1,18966,34094,2024-05-27,2024-05-27,2024-06-12,2024-06-18,1,0,Budget,18,59,36,46569,Negotiation,2024-07-08,1,0,new
3118,198,12,2,4,1,1,32294,60357,2023-06-09,2023-06-09,2023-06-29,2023-10-07,0,1,No Decision,68,23,104,185836,Negotiation,2023-09-13,0,1,new
3119,218,12,5,2,1,1,29611,234682,2023-03-31,2023-03-31,2023-06-01,2023-07-05,0,1,Competitor,74,95,105,68302,Negotiation,2023-05-07,1,1,new
3120,129,8,5,1,1,1,152485,45856,2023-07-30,2023-07-30,2023-10-17,2023-10-02,0,0,No Decision,96,94,25,128457,Negotiation,2023-08-19,0,1,new
3121,199,10,6,4,1,1,61047,38679,2024-01-29,2024-01-29,2024-03-03,2024-05-15,1,0,Budget,82,31,117,22615,Negotiation,2024-04-01,0,1,new
3122,132,7,6,3,1,1,177547,60274,2024-06-14,2024-06-14,2024-07-04,2024-10-23,0,1,Timing,64,9,55,41496,Negotiation,2024-09-21,1,0,new
3123,68,9,2,4,1,1,24695,242827,2024-04-17,2024-04-17,2024-05-03,2024-07-22,0,1,No Decision,119,82,79,109471,Negotiation,2024-08-18,1,1,new
3124,119,9,5,1,1,1,49007,218108,2023-12-06,2023-12-06,2024-01-26,2024-02-26,1,0,No Decision,31,114,120,21456,Negotiation,2024-01-23,0,0,new
3125,215,10,5,3,1,1,45489,22930,2023-06-25,2023-06-25,2023-07-16,2023-09-16,1,0,Timing,8,102,117,39689,Negotiation,2023-10-19,1,1,new
3126,109,11,7,2,1,1,155100,42200,2024-05-01,2024-05-01,2024-06-20,2024-07-22,1,0,Budget,23,40,13,107633,Negotiation,2024-09-14,0,1,new
3127,93,8,5,3,1,1,32319,58469,2023-09-20,2023-09-20,2023-11-06,2024-02-06,0,0,Budget,108,10,78,131289,Negotiation,2023-11-03,1,0,new
3128,103,7,5,3,1,1,40346,42136,2023-03-31,2023-03-31,2023-04-17,2023-08-15,1,0,Competitor,98,48,91,179917,Negotiation,2023-06-19,1,0,new
3129,131,10,5,4,1,1,53282,85354,2024-08-05,2024-08-05,2024-09-22,2024-09-24,0,0,Competitor,52,28,61,220517,Negotiation,2024-10-13,0,1,new
3130,161,2,6,4,1,1,45168,206905,2023-11-20,2023-11-20,2024-01-16,2024-03-18,1,0,Budget,87,111,92,101094,Negotiation,2024-02-13,0,0,new
3131,203,5,3,3,1,1,41636,46582,2023-10-17,2023-10-17,2023-11-01,2023-11-21,0,1,Budget,98,106,113,37407,Negotiation,2024-02-06,1,1,new
3132,32,9,5,1,1,1,230175,43514,2024-04-29,2024-04-29,2024-07-22,2024-08-12,0,1,Competitor,16,67,48,61253,Negotiation,2024-08-18,1,1,new
3133,191,9,5,3,1,1,130883,89425,2024-01-13,2024-01-13,2024-02-06,2024-03-24,1,0,No Decision,9,90,53,166431,Negotiation,2024-02-27,1,0,new
3134,64,10,3,2,1,1,225728,27688,2024-07-21,2024-07-21,2024-10-13,2024-11-25,0,0,Competitor,41,45,114,23785,Negotiation,2024-08-10,0,1,new
